idx	X	Y	component
318	9911.927048182297	40416.12168923492	0
319	9912.926860832737	40416.26640010743	0
320	9911.928785736996	40416.12081733056	0
321	9912.932997191183	40416.2674821809	0
322	9912.933174757793	40416.26738976486	0
323	9915.056331346554	40416.26108257486	0
324	9915.056898113242	40416.26081634271	0
325	9916.079258051308	40416.20621721046	0
326	9915.058177504139	40416.25780458646	0
327	9916.079606733816	40416.20625268421	0
328	9916.079157128403	40416.20627508769	0
329	9918.137143253716	40416.28654551842	0
330	9918.137751526134	40416.28617606428	0
331	9919.187700237904	40416.55120141658	0
332	9918.13959273924	40416.28661510391	0
333	9919.188193614056	40416.55474539992	0
334	9919.189071298708	40416.55492580718	0
335	9948.460063402843	40422.49018715856	0
336	9948.459905120504	40422.49016483453	0
337	9949.457816962862	40422.45156957703	0
338	9948.458352319343	40422.48907807942	0
339	9949.447283668309	40422.43283745782	0
340	9949.457544558274	40422.45193018065	0
341	9984.463109417542	40433.33979279193	0
342	9984.464863254438	40433.34044706277	0
343	9985.568631184251	40433.38297824093	0
344	9984.465325589699	40433.34000234469	0
345	9985.551350525446	40433.44827392122	0
346	9985.55064412572	40433.44871448614	0
347	10093.80762400473	40479.54666794273	0
348	10093.80709355096	40479.54630006114	0
349	10094.7099117512	40480.09962960728	0
350	10093.80459388409	40479.54499949441	0
351	10094.71876120495	40480.10033045703	0
352	10094.71928201211	40480.10056720885	0
353	10096.54276487459	40481.08860460594	0
354	10096.5423146235	40481.08841725833	0
355	10097.37434250637	40481.73114762298	0
356	10096.54205982003	40481.09047133771	0
357	10097.38956746506	40481.72518391315	0
358	10097.37390510444	40481.73110405238	0
359	10099.18939721965	40482.82663820121	0
360	10099.18972345412	40482.82696227667	0
361	10100.0425760543	40483.46547637865	0
362	10099.18063895786	40482.83170170787	0
363	10100.04642934987	40483.45737432879	0
364	10100.04301363648	40483.46563428479	0
365	10122.71516023262	40491.55192962564	0
366	10122.71867960926	40491.55295872216	0
367	10123.71716975011	40491.85181627551	0
368	10122.71516023165	40491.55192962588	0
369	10123.71580145705	40491.85289154637	0
370	10123.7170528376	40491.85150762185	0
371	10125.58242620229	40492.85187801092	0
372	10125.57734554493	40492.86550043031	0
373	10126.38306012147	40493.56868842169	0
374	10125.58409544697	40492.85268390129	0
375	10126.38193859575	40493.56630406393	0
376	10126.38412081945	40493.56840115286	0
377	10128.24093367424	40494.59543059451	0
378	10128.24647978782	40494.59482167062	0
379	10129.19170411809	40495.05347521511	0
380	10128.24192813352	40494.59565564895	0
381	10129.19006575074	40495.05317335301	0
382	10129.19000942937	40495.05313887523	0
383	10131.05019254478	40495.97462329122	0
384	10131.05131330615	40495.97328135185	0
385	10131.98694485765	40496.46857067836	0
386	10131.05047895692	40495.97548954485	0
387	10131.98776919517	40496.4680228955	0
388	10131.98683273233	40496.46835072572	0
389	10133.95651354984	40497.18380600883	0
390	10133.95639167377	40497.18368157389	0
391	10134.79660605868	40497.79731958451	0
392	10133.95658770141	40497.18383225759	0
393	10134.79463999713	40497.79727646787	0
394	10134.79522730344	40497.79709328506	0
395	10205.49393755409	40527.48792494507	0
396	10205.49240061324	40527.49071728674	0
397	10206.40040816234	40527.90696456776	0
398	10205.49445541149	40527.48803092501	0
399	10206.41109146032	40527.89843613893	0
400	10206.41107840756	40527.8983737255	0
401	10290.51131615822	40559.49928223757	0
402	10290.50378188374	40559.48515114246	0
403	10291.33689369186	40560.05464999817	0
404	10290.5115781429	40559.49936197899	0
405	10291.43184012938	40559.9448376754	0
406	10291.33700507517	40560.05473576365	0
407	10296.23569513617	40562.17447539738	0
408	10296.23615283228	40562.17637493111	0
409	10297.26451997924	40562.26558042288	0
410	10296.23536077808	40562.17439781495	0
411	10297.26010631839	40562.26362176111	0
412	10297.25928657397	40562.26324307021	0
413	10336.38694805723	40569.2011985037	0
414	10336.38743590237	40569.20126069983	0
415	10337.39476584592	40569.14713540216	0
416	10336.38683210627	40569.2019141032	0
417	10337.3932799084	40569.14671369774	0
418	10337.39637870449	40569.14757105646	0
419	10369.19074432986	40579.75807019331	0
420	10369.19123996539	40579.75515426268	0
421	10370.02474501305	40580.3711007787	0
422	10369.19092875219	40579.75814052773	0
423	10369.99919824143	40580.4100877045	0
424	10370.02582016324	40580.37133443726	0
425	10384.24696476342	40583.74162947804	0
426	10384.25451061356	40583.75375604395	0
427	10385.10309750444	40584.18514243224	0
428	10384.24944831332	40583.74203189772	0
429	10385.16507468401	40584.14005279106	0
430	10385.16521416195	40584.1400755197	0
431	10402.76387027192	40585.29774395193	0
432	10402.769294077	40585.30406381472	0
433	10403.78117954844	40585.09604658948	0
434	10402.77182450046	40585.299389532	0
435	10403.77921475295	40585.09172730479	0
436	10403.78072104579	40585.09129235009	0
437	10405.92825048754	40585.1092002713	0
438	10405.92838001251	40585.10932294762	0
439	10406.84365678687	40585.39422393587	0
440	10405.92922012289	40585.10905606907	0
441	10406.84058257049	40585.39322277307	0
442	10406.84349162264	40585.3941126872	0
443	10633.07869693781	40582.01353821258	0
444	10633.0788365579	40582.0135363103	0
445	10633.72813238176	40582.80961180777	0
446	10633.11229426244	40582.00154154127	0
447	10633.74524123898	40582.80275354886	0
448	10633.74493909865	40582.80244740017	0
449	10730.05035263993	40580.69807406473	0
450	10730.05125518177	40580.71390014037	0
451	10730.50110137503	40581.78272750575	0
452	10730.04950745385	40580.69835420408	0
453	10730.68776955051	40581.39128947667	0
454	10730.68633051967	40581.3940820191	0
455	10953.7882169944	40528.91009808119	0
456	10953.80193236526	40528.77875709664	0
457	10954.72700542456	40528.94783762067	0
458	10953.78917643923	40528.9099488482	0
459	10954.73006003308	40528.95342254994	0
460	10954.73179667256	40528.95336170071	0
461	10980.34733743424	40524.38931137149	0
462	10980.34595184966	40524.38926772295	0
463	10980.82464516476	40524.13460694949	0
464	10980.35457356111	40524.35116045779	0
465	10980.73618906459	40524.11639985107	0
466	10980.8424024146	40524.12717146239	0
467	11096.92393322853	40546.25165588373	0
468	11096.91798431753	40546.23726657265	0
469	11098.85724695152	40546.36037762024	0
470	11096.92467368296	40546.25173579031	0
471	11098.96043279568	40546.44154906521	0
472	11098.96457039315	40546.44350495526	0
473	11104.04624706536	40547.51757173354	0
474	11104.04621488071	40547.51756117799	0
475	11105.04843841679	40547.84141309917	0
476	11104.03792048068	40547.51325702	0
477	11105.04963119269	40547.84153495019	0
478	11105.05034717271	40547.84175295876	0
479	11109.1659900876	40548.48499462175	0
480	11109.16584888829	40548.48488333631	0
481	11111.16843179517	40549.0521729786	0
482	11109.16997924192	40548.48686331655	0
483	11111.17245339676	40549.05843820827	0
484	11111.16834645235	40549.05217322239	0
485	11112.25733828508	40549.34395566939	0
486	11112.25698578631	40549.34428792232	0
487	11113.3021864068	40549.49160678701	0
488	11112.22774549448	40549.32381607613	0
489	11113.31321442602	40549.42816583365	0
490	11113.30715803335	40549.49347272368	0
491	11125.14437852029	40554.21624531367	0
492	11125.18233609082	40554.18880952383	0
493	11126.05182071816	40554.74498381522	0
494	11125.14247859484	40554.21557388792	0
495	11126.05056070377	40554.74579940695	0
496	11126.05319017057	40554.74499016807	0
497	11180.19714189701	40574.47542089162	0
498	11180.19715259015	40574.47553955758	0
499	11181.29487706227	40574.90334594336	0
500	11180.21135603958	40574.47735080746	0
501	11181.2909383548	40574.90151574913	0
502	11181.29182369035	40574.9018027032	0
503	11202.61848149	40586.28220722664	0
504	11202.57729078093	40586.32347197855	0
505	11203.22687596836	40586.91395269555	0
506	11202.61845660508	40586.28159005867	0
507	11203.2928987259	40586.91539844108	0
508	11203.29453482444	40586.91578494199	0
509	11232.60742606857	40598.9860132341	0
510	11232.60342278999	40599.00681696346	0
511	11233.58026743069	40599.30006034696	0
512	11232.60791736215	40598.98620852218	0
513	11233.64008720081	40599.27704505017	0
514	11233.58081951072	40599.30029637533	0
515	11234.60761526935	40599.71138831605	0
516	11234.60744620069	40599.71134673619	0
517	11236.7975365165	40600.26411315816	0
518	11234.58199255088	40599.74707149958	0
519	11236.68561085597	40600.34995149291	0
520	11236.72428521587	40600.35281833741	0
521	11281.73078829194	40612.31555791598	0
522	11281.72469048906	40612.31618608968	0
523	11282.8023405918	40612.21197984367	0
524	11281.72279387748	40612.31721862548	0
525	11282.79952294627	40612.21185353836	0
526	11282.80468791911	40612.2121363456	0
527	11286.9199513431	40613.16577647394	0
528	11286.91964219359	40613.17661270872	0
529	11287.90676203381	40613.36743773561	0
530	11286.92023376749	40613.16594064677	0
531	11287.9380589125	40613.33741670402	0
532	11287.9088122491	40613.36750264722	0
533	11306.62506384178	40617.41331327857	0
534	11306.6447127822	40617.5540157592	0
535	11307.48671200316	40617.9956840979	0
536	11306.62606644218	40617.41353697443	0
537	11307.51328410899	40617.98280396489	0
538	11307.51222742288	40617.98260591597	0
539	11336.23772626827	40628.1049204283	0
540	11336.23850258148	40628.1053974848	0
541	11337.28189460376	40628.34895536656	0
542	11336.23947491268	40628.12426862803	0
543	11337.07305965152	40628.48418302304	0
544	11337.07443801165	40628.48425922622	0
545	11351.25046997184	40632.48489501057	0
546	11351.25013057314	40632.48479470918	0
547	11352.11016957015	40633.10263855359	0
548	11351.2483776775	40632.48504510005	0
549	11352.08759576437	40633.11198611175	0
550	11352.10945514352	40633.10199802743	0
551	11354.21987699407	40633.43924584713	0
552	11354.21484795343	40633.44050922446	0
553	11355.01572592492	40634.1138449897	0
554	11354.22209264761	40633.43968888473	0
555	11355.01802693937	40634.10949958678	0
556	11355.01607518033	40634.11382882803	0
557	11368.55917846229	40636.47242891193	0
558	11368.55845287485	40636.47035822178	0
559	11369.58756899677	40636.58983480295	0
560	11369.68900445204	40636.25437299086	0
561	11370.71266858869	40636.39479609329	0
562	11368.5589884868	40636.47240979919	0
563	11369.5908964913	40636.67908402626	0
564	11369.58694092069	40636.58984184296	0
565	11370.70998658767	40636.39790225616	0
566	11370.70930887925	40636.39763895213	0
567	11432.5520263598	40640.0479861155	0
568	11432.43239176592	40640.56973547895	0
569	11433.48253006931	40640.13301579432	0
570	11432.55480010236	40640.04823346497	0
571	11433.50830936723	40640.11736513932	0
572	11433.48563337531	40640.13200556053	0
573	11445.00336336472	40639.709076639	0
574	11444.92661452322	40639.88363480017	0
575	11445.78982673591	40640.22100157729	0
576	11445.00389262889	40639.70945074475	0
577	11445.80451100774	40640.21556893861	0
578	11445.80963238002	40640.21601631473	0
579	11533.94687978163	40639.40727106553	0
580	11533.94705584038	40639.40726048452	0
581	11534.79476072374	40639.1369271777	0
582	11533.89208640476	40639.34185948036	0
583	11534.90242646162	40639.07957342829	0
584	11534.90449514498	40639.0796145515	0
585	11538.05743006077	40639.14247248588	0
586	11538.08905298553	40639.18041743812	0
587	11539.11273366317	40639.24507039595	0
588	11538.05503174857	40639.14226854558	0
589	11539.11063887067	40639.2393633666	0
590	11539.11080384714	40639.23940162844	0
591	11550.63231067907	40640.06654253996	0
592	11550.630376199	40640.06732353165	0
593	11551.73079478235	40639.97052474336	0
594	11550.63306442436	40640.06672923393	0
595	11551.72824529941	40639.97078821326	0
596	11551.73115503819	40639.97052761652	0
597	11570.60699369705	40638.03188619056	0
598	11570.60898478052	40638.03225583652	0
599	11571.45117027443	40637.65122339704	0
600	11570.57231792866	40637.97062176065	0
601	11571.45624267098	40637.65065530645	0
602	11571.45989504827	40637.64986778159	0
603	11573.58283560812	40637.74113134183	0
604	11573.57991656543	40637.80806687641	0
605	11574.55233460354	40637.42267616693	0
606	11573.57828494924	40637.74134094614	0
607	11574.5535154021	40637.42092203662	0
608	11574.55408687572	40637.42085182546	0
609	11595.30076965633	40632.91941162601	0
610	11595.30735325589	40632.91951424773	0
611	11595.80067883763	40632.84807558094	0
612	11595.3018290564	40632.91927135123	0
613	11595.96648083967	40632.651571387	0
614	11595.80059764714	40632.84799375413	0
615	11616.68368982681	40628.31856218939	0
616	11616.66381889263	40628.33437359484	0
617	11617.65546997605	40627.94288277339	0
618	11616.68197145922	40628.31865888646	0
619	11617.65560772305	40627.93942786834	0
620	11617.65732422896	40627.93896928671	0
621	11623.890331823	40626.34645782533	0
622	11623.88995832483	40626.34737349144	0
623	11624.74662883237	40625.69620105848	0
624	11623.8635476298	40626.33725158215	0
625	11624.75696721341	40625.69436243602	0
626	11624.75037959845	40625.69538019113	0
627	11654.45420082311	40612.03690346509	0
628	11654.45252104828	40612.03738869636	0
629	11655.27016448573	40611.4404142968	0
630	11654.4515164878	40612.03782698392	0
631	11655.27267662781	40611.44017654786	0
632	11655.27217186278	40611.44038748762	0
633	11710.18038220234	40590.0430313339	0
634	11709.57721600392	40589.15880810173	0
635	11711.11249908903	40591.36494582947	0
636	11710.17922837663	40590.04272745835	0
637	11711.33904290095	40590.06429362828	0
638	11711.06556834881	40591.28388846084	0
639	11756.63234105555	40571.81943464526	0
640	11756.6320210009	40571.8195941624	0
641	11757.04861185555	40570.90688657333	0
642	11756.61259841351	40571.81350341875	0
643	11757.07614821587	40570.91292264099	0
644	11757.07658680412	40570.91276723592	0
645	11838.34220358751	40545.61596515415	0
646	11838.33363083056	40545.61651129234	0
647	11839.381241501	40545.55674061108	0
648	11838.34009294055	40545.6164189567	0
649	11839.37970749576	40545.5294699414	0
650	11839.38296346402	40545.55478579326	0
651	11853.47746593106	40538.01195802233	0
652	11853.47967659901	40538.00439549964	0
653	11854.01278258635	40537.10863303033	0
654	11853.48098017763	40538.01142008979	0
655	11854.00839386391	40537.10934927641	0
656	11854.01209962135	40537.10899359858	0
657	11866.93502056288	40532.65497183146	0
658	11866.93023009732	40532.66033190706	0
659	11867.63311334635	40531.81942209425	0
660	11866.9344200274	40532.65602239939	0
661	11867.64080113437	40531.83881269678	0
662	11867.64149108228	40531.8381158484	0
663	11868.67937944128	40531.55961983163	0
664	11868.6797973052	40531.55942175153	0
665	11869.49388751709	40530.92821133772	0
666	11868.66912258319	40531.54933920785	0
667	11869.48325343039	40530.92458674779	0
668	11869.4947231663	40530.92806523246	0
669	11925.10073474222	40514.73078628604	0
670	11925.09816749191	40514.76170567664	0
671	11926.08040976123	40514.52033396612	0
672	11925.0979833802	40514.73080353458	0
673	11926.29177683059	40514.43381158098	0
674	11926.22031001222	40514.46399250242	0
675	11926.7101682084	40513.70390808438	0
676	11926.29230516456	40514.43370158857	0
677	11926.66118110895	40513.67330993091	0
678	11926.71062530463	40513.70316532994	0
679	12007.0887604688	40505.68639998928	0
680	12007.09491143845	40505.68653393886	0
681	12007.71684218765	40505.74351903924	0
682	12007.08289617892	40505.5831483865	0
683	12007.87874826139	40505.6974255046	0
684	12007.71770324254	40505.74264583234	0
685	12153.64263694306	40476.91110388593	0
686	12153.64428913459	40476.91099453476	0
687	12154.64664155513	40476.8635205979	0
688	12153.63749862872	40476.86461671157	0
689	12154.71346574657	40476.97010317833	0
690	12154.71405484747	40476.96997374354	0
691	12314.36872729842	40387.27094989977	0
692	12314.37078934339	40387.27014063003	0
693	12316.19327471707	40386.59871483183	0
694	12314.37429836817	40387.27199217998	0
695	12316.27605099847	40386.63408643669	0
696	12316.27586831546	40386.63414017288	0
697	12411.88137541354	40358.51144375887	0
